City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1051,Lexington,US,37.9887,-84.4777,71.13,81,0,6.85,clear sky
1052,Sandakan,MY,5.8402,118.1179,87.48,59,98,4.79,overcast clouds
1053,Markova,UA,48.6758,24.4138,44.11,93,100,5.5,overcast clouds
1054,Poum,NC,-20.2333,164.0167,76.55,78,3,15.55,clear sky
1055,Yelizavetino,RU,59.4916,29.7938,46.96,88,98,7.05,overcast clouds
1056,Jaguaruna,BR,-28.615,-49.0256,57.88,95,30,5.35,scattered clouds
1057,Montepuez,MZ,-13.1256,38.9997,75.58,50,52,5.91,broken clouds
1058,Riyadh,SA,24.6877,46.7219,87.94,28,54,8.46,broken clouds
1059,Twin Falls,US,42.3505,-114.6445,64.92,17,10,10.56,clear sky
1060,Mutsu,JP,41.2894,141.2169,62.89,48,67,4.43,broken clouds
1061,Jacqueville,CI,5.2052,-4.4146,75.09,88,81,5.93,broken clouds
1062,Lensk,RU,60.7253,114.9278,36.5,99,100,5.59,light rain
1063,Podporozhye,RU,60.9112,34.1706,48.16,92,100,3.31,overcast clouds
1064,Paragominas,BR,-2.9667,-47.4833,70.27,98,27,2.28,scattered clouds
1065,Mandera,KE,3.9366,41.867,82.53,52,28,12.46,scattered clouds
1066,Puerto Maldonado,PE,-12.6,-69.1833,76.71,69,53,2.71,broken clouds
1067,Mamontovo,RU,52.7055,81.6244,72.21,40,18,7.27,few clouds
1068,Caborca,MX,30.5838,-111.101,79.02,71,61,0.45,broken clouds
1069,Asfi,MA,32.2994,-9.2372,69.42,86,0,7.45,clear sky
1070,Kumluca,TR,36.3703,30.2869,78.87,47,23,1.79,few clouds
1071,Minot,US,48.2325,-101.2963,52.81,65,35,14.23,scattered clouds
1072,Sandviken,SE,60.6167,16.7667,44.55,91,49,1.79,scattered clouds
1073,Gilbues,BR,-9.8317,-45.3439,77.23,44,70,3.96,broken clouds
1074,Cienaga,CO,11.007,-74.2476,77.99,84,80,4.0,broken clouds
1075,Luau,AO,-10.7073,22.2247,76.84,51,61,2.59,broken clouds
1076,Luanda,AO,-8.8368,13.2343,69.8,94,75,2.3,broken clouds
1077,Ust-Ishim,RU,57.6935,71.1665,69.21,38,93,9.37,overcast clouds
1078,Macapa,BR,0.0389,-51.0664,77.0,88,26,10.56,scattered clouds
1079,Mercedes,AR,-34.6515,-59.4307,51.78,57,99,1.43,overcast clouds
1080,Mareeba,AU,-17.0,145.4333,87.44,45,68,9.22,broken clouds
1081,Karachev,RU,53.1229,34.9852,49.37,94,100,7.85,overcast clouds
1082,Kattivakkam,IN,13.2167,80.3167,91.49,47,100,1.61,overcast clouds
1083,Kristiinankaupunki,FI,62.2743,21.376,42.37,76,6,3.15,clear sky
1084,Zalantun,CN,48.0,122.7167,75.07,18,91,13.78,overcast clouds
1085,Khani,GE,41.9563,42.9566,65.77,78,66,3.02,broken clouds
1086,Shetpe,KZ,44.1667,52.1167,80.92,14,3,13.49,clear sky
1087,Roebourne,AU,-20.7833,117.1333,83.84,23,1,10.98,clear sky
1088,Trimbak,IN,19.9333,73.55,73.56,81,89,8.01,overcast clouds
1089,Tommot,RU,58.9564,126.2925,39.13,96,100,2.46,light rain
1090,Soyo,AO,-6.1349,12.3689,73.4,85,100,7.56,overcast clouds
1091,Karratha,AU,-20.7377,116.8463,84.09,22,1,12.01,clear sky
1092,Asheboro,US,35.7079,-79.8136,68.13,93,0,0.0,clear sky
1093,Yarmouth,US,41.7057,-70.2286,61.97,89,98,5.86,overcast clouds
1094,Narsingdi,BD,23.9208,90.7181,91.42,68,62,13.71,broken clouds
1095,Medzilaborce,SK,49.2719,21.9007,48.15,90,98,5.77,light rain
1096,Eyl,SO,7.9803,49.8164,86.16,57,10,17.47,clear sky
1097,Yelizovo,RU,53.1873,158.3805,57.34,51,75,13.42,broken clouds
1098,Dali,CN,25.7,100.1833,71.94,72,99,4.18,overcast clouds
1099,Oakdale,US,44.963,-92.9649,71.56,78,0,12.66,clear sky
1100,Potam,MX,27.6,-110.3833,84.43,74,66,4.7,broken clouds
1101,Elko,US,41.0002,-115.5012,61.23,22,0,3.0,clear sky
1102,Lufilufi,WS,-13.8745,-171.5986,83.79,78,17,25.55,few clouds
1103,Belmonte,BR,-15.8631,-38.8828,72.0,91,29,7.96,scattered clouds
1104,Bubaque,GW,11.2833,-15.8333,79.56,82,100,11.1,overcast clouds
1105,Mirnyy,RU,62.5353,113.9611,35.24,59,100,13.0,overcast clouds
1106,Udala,ES,43.0778,-2.5125,49.06,97,1,2.1,clear sky
1107,Pangai,TO,-19.8,-174.35,76.57,81,15,21.56,light rain
1108,Treinta Y Tres,UY,-33.2333,-54.3833,45.19,93,90,6.62,moderate rain
1109,Salas,ES,43.4118,-6.2602,54.95,93,10,3.15,clear sky
1110,Katherine,AU,-14.4667,132.2667,104.32,11,64,8.05,broken clouds
1111,Nyandoma,RU,61.669,40.1991,45.97,94,100,5.88,overcast clouds
1112,Bosanska Krupa,BA,44.8825,16.1514,48.15,90,38,0.81,scattered clouds
1113,Mumford,GH,5.2618,-0.759,73.63,91,84,6.38,broken clouds
1114,Catuday,PH,16.2923,119.8062,81.79,75,94,9.22,overcast clouds
1115,Trelew,AR,-43.249,-65.3051,46.85,85,100,19.04,light rain
1116,Maniitsoq,GL,65.4167,-52.9,37.9,86,85,7.09,overcast clouds
1117,Preobrazheniye,RU,42.9019,133.9064,61.27,48,0,12.86,clear sky
1118,Monmouth,US,40.3001,-74.1663,69.84,77,62,8.81,broken clouds
1119,Bac Lieu,VN,9.285,105.7244,86.49,66,100,13.8,moderate rain
1120,Somerset,US,40.5668,-74.5496,69.19,88,0,1.01,clear sky
1121,Tatarskaya Kargala,RU,51.9495,55.1731,66.22,15,48,9.6,scattered clouds
1122,Mizan Teferi,ET,6.9833,35.5833,72.68,62,100,1.21,overcast clouds
1123,Yuksekova,TR,37.5736,44.2872,72.7,18,40,10.49,scattered clouds
1124,Zlitan,LY,32.4674,14.5687,79.52,82,38,11.9,scattered clouds
1125,Pervoye Maya,RU,56.164,44.7196,54.88,65,59,2.28,broken clouds
1126,Dubbo,AU,-32.25,148.6167,59.13,94,100,13.8,overcast clouds
1127,Unnao,IN,26.5333,80.5,85.98,82,100,11.12,overcast clouds
1128,Szendro,HU,48.4,20.7333,45.16,81,71,4.74,broken clouds
1129,Paralimni,CY,35.0375,33.9833,80.15,72,1,3.0,clear sky
1130,Mao,ES,39.8885,4.2658,66.76,82,20,5.75,few clouds
1131,Kabalo,CD,-6.05,26.9167,80.74,59,89,4.47,overcast clouds
1132,Kjopsvik,NO,68.097,16.3742,44.47,72,100,6.58,light rain
1133,Neuquen,AR,-38.9516,-68.0591,44.6,46,10,11.61,clear sky
1134,Kindu,CD,-2.95,25.95,74.41,88,100,3.2,overcast clouds
1135,Carutapera,BR,-1.195,-46.02,78.71,78,60,10.2,broken clouds
1136,Qiqihar,CN,47.3408,123.9672,78.67,15,4,19.28,clear sky
1137,Qalyub,EG,30.1792,31.2056,77.79,69,0,5.12,clear sky
1138,Chiredzi,ZW,-21.05,31.6667,64.85,80,100,10.83,overcast clouds
1139,Dalhousie,IN,32.5333,75.9833,65.05,71,93,2.51,overcast clouds
1140,Takanabe,JP,32.1333,131.5,75.2,55,63,12.44,broken clouds
1141,San Rafael,AR,-34.6177,-68.3301,45.75,69,96,11.41,overcast clouds
1142,Ulladulla,AU,-35.35,150.4667,69.76,78,92,15.32,overcast clouds
1143,Mamallapuram,IN,12.6264,80.1722,91.45,50,81,6.35,broken clouds
1144,Rafaela,AR,-31.2503,-61.4867,53.01,68,74,3.0,broken clouds
1145,Yankton,US,42.8711,-97.3973,68.11,61,2,6.82,clear sky
1146,Sabha,LY,27.0377,14.4283,84.6,14,0,1.3,clear sky
1147,Mchinji,MW,-13.7984,32.8802,73.0,47,12,13.76,few clouds
1148,Sim,RU,54.993,57.6982,70.12,36,70,1.32,broken clouds
1149,Mazagao,BR,-0.115,-51.2894,74.28,95,20,5.08,few clouds
1150,Nishihara,JP,26.1842,127.7558,83.68,58,20,17.27,few clouds
1151,Mildura,AU,-34.2,142.15,61.07,88,100,12.66,moderate rain
1152,Siirt,TR,37.9326,41.9403,85.08,13,66,10.87,broken clouds
1153,Superior,US,46.7208,-92.1041,64.29,69,0,5.75,clear sky
1154,Camacha,PT,33.0833,-16.3333,67.42,88,20,6.91,few clouds
1155,Ergani,TR,38.2653,39.7621,79.32,19,99,8.57,overcast clouds
1156,Totana,ES,37.7688,-1.5023,69.19,82,100,0.98,overcast clouds
1157,Oberstdorf,DE,47.4,10.2833,41.54,89,43,1.01,scattered clouds
1158,Coahuayana,MX,18.7333,-103.6833,74.55,93,96,2.51,overcast clouds
1159,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,73.2,87,35,1.39,scattered clouds
1160,North Platte,US,41.1239,-100.7654,68.11,60,8,11.01,clear sky
1161,Muscat,OM,23.6139,58.5922,89.53,57,9,7.96,clear sky
1162,Uitenhage,ZA,-33.7576,25.3971,56.62,68,0,7.23,clear sky
1163,Aljustrel,PT,37.8776,-8.1652,67.46,85,94,1.61,overcast clouds
1164,Hendersonville,US,36.3048,-86.62,78.46,91,0,3.96,clear sky
1165,Dmitriyevka,RU,54.75,55.3333,65.75,35,98,6.85,overcast clouds
1166,Yashan,CN,22.1975,109.9419,87.91,61,73,10.18,broken clouds
1167,Jacareacanga,BR,-6.2222,-57.7528,77.9,54,71,1.01,broken clouds
1168,Puerto Colombia,CO,10.9878,-74.9547,79.25,81,66,1.52,broken clouds
1169,Sembabule,UG,-0.0772,31.4567,73.51,63,93,3.67,overcast clouds
1170,Wenling,CN,28.3669,121.36,71.04,85,91,9.31,overcast clouds
1171,Dunmore Town,BS,25.5,-76.65,84.0,73,2,17.74,clear sky
1172,Kedrovyy,RU,56.1667,91.8167,52.21,57,99,5.64,overcast clouds
1173,Canutama,BR,-6.5339,-64.3831,77.27,66,72,2.39,broken clouds
1174,Dukhovshchina,RU,55.1919,32.4111,47.21,90,87,5.06,overcast clouds
1175,Macau,MO,22.2006,113.5461,89.4,70,20,14.97,few clouds
1176,Val-David,CA,46.0334,-74.2159,49.77,97,100,1.3,overcast clouds
1177,Zhangjiakou,CN,40.81,114.8794,70.41,30,78,6.6,broken clouds
1178,Weihe,CN,32.9952,105.3247,66.72,74,92,5.57,overcast clouds
1179,Marzuq,YE,14.4,46.4667,85.51,27,10,3.31,clear sky
1180,Bajil,YE,15.0584,43.2851,89.62,51,17,3.67,few clouds
1181,Atikokan,CA,48.7555,-91.6216,53.2,78,18,7.7,few clouds
1182,Vestmannaeyjar,IS,63.4427,-20.2734,50.97,87,85,4.85,overcast clouds
1183,Aksarka,RU,66.5606,67.7975,48.15,90,100,15.7,light rain
1184,Blythe,US,33.6103,-114.5964,92.03,38,5,6.64,clear sky
1185,High Prairie,CA,55.4334,-116.4858,42.53,69,58,5.64,broken clouds
1186,Kaset Sombun,TH,16.2805,101.9542,75.97,91,100,1.25,overcast clouds
1187,Arlit,NE,18.7369,7.3853,85.62,45,34,3.6,scattered clouds
1188,Rameswaram,IN,9.2833,79.3,82.4,74,17,11.65,few clouds
1189,Kuala Terengganu,MY,5.3302,103.1408,84.99,69,80,5.68,broken clouds
1190,Ngorongoro,TZ,-3.2397,35.4875,55.85,71,94,6.2,overcast clouds
1191,Basoko,CD,1.2391,23.616,71.13,99,100,4.99,heavy intensity rain
1192,Namtsy,RU,62.7161,129.6658,42.24,43,1,11.99,clear sky
1193,Aviles,ES,43.5547,-5.9248,58.37,77,0,3.44,clear sky
1194,Reshetylivka,UA,49.565,34.0782,49.69,82,22,10.07,few clouds
1195,Putina,PE,-15.4667,-69.4333,44.92,71,79,3.69,broken clouds
1196,Jurmala,LV,56.968,23.7704,50.02,93,20,4.61,few clouds
1197,Itatiaia,BR,-22.4961,-44.5633,63.12,94,74,1.19,broken clouds
1198,Saratov,RU,51.5667,46.0333,59.74,79,87,1.01,overcast clouds
1199,Fonte Boa,BR,-2.4959,-66.2662,72.52,95,81,1.05,broken clouds
1200,Bloemfontein,ZA,-29.1211,26.214,42.28,93,75,4.61,broken clouds
1201,Sayat,TM,38.7839,63.8803,90.79,12,0,8.32,clear sky
1202,Port-Cartier,CA,50.0334,-66.8654,44.74,93,87,8.68,overcast clouds
1203,Morelia,MX,19.7008,-101.1844,58.24,96,100,1.9,overcast clouds
1204,Sukpak,RU,51.6667,94.6333,60.55,35,39,9.8,scattered clouds
1205,Panjab,AF,34.388,67.0233,62.49,17,0,3.15,clear sky
1206,Telsiai,LT,55.9814,22.2472,46.81,95,94,6.42,overcast clouds
1207,Ajdabiya,LY,30.7554,20.2263,82.26,35,4,4.52,clear sky
1208,Yaan,NG,7.3833,8.5667,71.47,97,93,3.15,overcast clouds
1209,Ulaangom,MN,49.9811,92.0667,61.38,42,43,5.1,scattered clouds
1210,Tocopilla,CL,-22.092,-70.1979,56.5,74,5,6.64,clear sky
1211,Smidovich,RU,48.6,133.8167,61.54,53,41,18.41,scattered clouds
1212,Syracuse,IT,37.0881,15.2792,67.37,67,54,3.51,broken clouds
1213,Martin,US,27.0837,-80.4164,81.97,98,12,5.23,few clouds
1214,Esmeraldas,BR,-19.7625,-44.3139,66.63,87,100,1.83,overcast clouds
1215,Sagua La Grande,CU,22.8067,-80.0756,78.49,83,2,5.82,clear sky
1216,Kimbe,PG,-5.5502,150.1429,79.47,87,85,3.22,moderate rain
1217,Shenjiamen,CN,29.9576,122.298,73.02,76,92,11.92,overcast clouds
1218,Ust-Maya,RU,60.4167,134.5333,43.41,31,14,9.55,few clouds
1219,Abu Dhabi,AE,24.4667,54.3667,90.97,44,3,3.22,clear sky
1220,Liku,ID,-0.7275,119.8922,84.16,73,76,5.53,broken clouds
1221,Banska Bystrica,SK,48.5,19.5,45.93,81,68,5.06,broken clouds
1222,Araouane,ML,18.9048,-3.5265,89.01,43,30,8.88,scattered clouds
1223,Zschopau,DE,50.75,13.0667,45.9,95,100,2.95,overcast clouds
1224,Nauta,PE,-4.5061,-73.5757,70.48,96,43,1.86,scattered clouds
1225,Atambua,ID,-9.1061,124.8925,86.65,50,59,2.26,broken clouds
1226,Upington,ZA,-28.4478,21.2561,52.18,58,0,0.0,clear sky
1227,Mulege,MX,26.8833,-111.9833,83.57,77,92,0.47,overcast clouds
1228,Beirut,LB,33.8889,35.4944,75.38,59,32,14.05,scattered clouds
1229,Sol-Iletsk,RU,51.1631,54.9918,73.6,16,27,9.44,scattered clouds
1230,Kulhudhuffushi,MV,6.6221,73.07,81.73,76,15,9.17,few clouds
1231,Anchorage,US,61.2181,-149.9003,50.31,93,100,1.01,overcast clouds
1232,Palmerston North,NZ,-40.35,175.6167,56.5,89,99,3.24,overcast clouds
1233,Villanueva,HN,15.3167,-88.0,75.04,94,75,5.75,broken clouds
1234,Arpasu De Jos,RO,45.7833,24.6167,46.99,17,99,57.0,overcast clouds
1235,Nanhai,CN,30.1282,111.7784,62.76,87,100,2.64,overcast clouds
1236,Inverell,AU,-29.7833,151.1167,60.67,95,100,5.01,light rain
1237,Myra,IT,45.4358,12.1348,57.47,77,0,8.05,clear sky
1238,Kouango,CF,4.9934,19.9619,72.16,96,100,4.21,overcast clouds
1239,Eldoret,KE,0.5204,35.2699,65.44,64,85,5.86,overcast clouds
1240,Sioux Lookout,CA,50.1001,-91.917,53.76,75,69,11.43,broken clouds
1241,Rovaniemi,FI,66.5,25.7167,35.01,86,30,4.61,fog
1242,Tshikapa,CD,-6.4167,20.8,75.92,82,93,4.45,overcast clouds
1243,San Cosme Y Damian,PY,-27.3167,-56.35,60.22,90,25,5.28,scattered clouds
1244,Juneau,US,58.3019,-134.4197,55.22,97,100,2.77,overcast clouds
1245,Boromo,BF,11.75,-2.9333,70.92,97,96,5.82,overcast clouds
1246,Atocha,BO,-20.9333,-66.2333,32.07,14,51,11.9,broken clouds
1247,Saint-Paul,RE,-21.0096,55.2707,75.31,71,71,2.46,broken clouds
1248,Mugumu,TZ,-1.85,34.7,71.62,49,63,7.07,broken clouds
1249,Mogadishu,SO,2.0371,45.3438,80.2,78,32,13.47,scattered clouds
1250,Pitimbu,BR,-7.4706,-34.8086,73.47,83,19,5.01,few clouds
1251,Chifeng,CN,42.2683,118.9636,76.48,15,80,15.95,broken clouds
1252,General Delgado,PY,-27.1667,-56.5167,59.61,92,25,5.61,scattered clouds
1253,Rabaul,PG,-4.1967,152.1721,81.3,75,100,7.16,light rain
1254,Kastamonu,TR,41.5,33.6667,52.43,81,91,3.11,overcast clouds
1255,Iisalmi,FI,63.5592,27.1907,44.62,61,100,2.93,overcast clouds
1256,Teya,RU,60.3778,92.6267,43.83,38,95,3.24,overcast clouds
1257,Nurobod,UZ,40.9056,69.8023,85.21,17,4,6.2,clear sky
1258,Mountain Home,US,43.133,-115.6912,65.5,27,8,2.44,clear sky
1259,Almetyevsk,RU,54.9044,52.3154,64.54,72,94,9.73,overcast clouds
1260,Barmer,IN,25.75,71.3833,88.56,43,2,10.47,clear sky
1261,Magadan,RU,59.5667,150.8,45.37,78,42,6.51,scattered clouds
1262,Phanom Sarakham,TH,13.7479,101.3553,89.83,78,100,6.26,overcast clouds
1263,Bronnoysund,NO,65.4625,12.1997,48.2,76,75,10.36,broken clouds
1264,Coruripe,BR,-10.1256,-36.1756,71.96,84,29,6.78,scattered clouds
1265,Znamenskoye,RU,57.1281,73.8282,73.44,36,89,9.66,overcast clouds
1266,Sergeyevka,KZ,53.88,67.4158,76.41,29,2,7.81,clear sky
1267,Bodaybo,RU,57.8506,114.1933,41.54,98,100,3.11,light rain
1268,Manokwari,ID,-0.8667,134.0833,82.42,69,100,3.6,overcast clouds
1269,Fereydun Kenar,IR,36.6864,52.5225,80.31,63,75,2.26,broken clouds
1270,Beisfjord,NO,68.3751,17.5988,44.65,95,100,6.62,light rain
1271,Tromso,NO,69.6496,18.957,44.62,76,75,18.41,light intensity shower rain
1272,Olinda,BR,-8.0089,-34.8553,73.81,83,32,5.01,scattered clouds
1273,Katobu,ID,-4.9408,122.5276,87.22,59,100,0.69,overcast clouds
1274,Port Hawkesbury,CA,45.6169,-61.3485,56.91,96,100,12.66,light rain
1275,Hachinohe,JP,40.5,141.5,63.54,56,96,7.23,overcast clouds
1276,Matagami,CA,49.7502,-77.6328,51.91,93,100,17.27,overcast clouds
1277,Kholtoson,RU,50.2981,103.3097,53.46,36,93,11.14,overcast clouds
1278,At-Bashi,KG,41.1702,75.8106,67.87,28,100,1.83,overcast clouds
1279,Kendari,ID,-3.945,122.4989,84.78,68,79,4.32,broken clouds
1280,Pitogo,PH,13.7847,122.0881,83.53,70,100,5.28,light rain
1281,Valparaiso,CL,-33.0393,-71.6273,45.36,78,0,10.33,clear sky
1282,Kalat,PK,29.0225,66.5916,74.5,14,0,5.66,clear sky
1283,Itacoatiara,BR,-3.1431,-58.4442,79.97,46,45,1.95,scattered clouds
1284,Ballitoville,ZA,-29.539,31.2144,60.17,73,99,12.93,overcast clouds
1285,Qasigiannguit,GL,68.8193,-51.1922,32.47,98,100,9.42,light snow
1286,Pangody,RU,65.85,74.4859,54.14,70,45,20.29,scattered clouds
1287,Santa Cruz Del Sur,CU,20.7147,-77.9956,76.78,90,52,8.34,light rain
1288,Carstairs,CA,51.5668,-114.102,45.48,69,0,6.38,clear sky
1289,Borovoy,RU,55.4333,86.0833,61.88,59,0,2.24,clear sky
1290,Trabzon,TR,40.9167,39.8333,62.69,88,75,18.41,broken clouds
1291,Sao Felix Do Xingu,BR,-6.6447,-51.995,75.42,51,43,0.81,scattered clouds
1292,Chadiza,ZM,-14.0678,32.4392,76.3,41,3,10.33,clear sky
1293,Ukiah,US,39.1502,-123.2078,61.38,90,100,2.91,overcast clouds
1294,Wendo,ET,6.6,38.4167,66.67,67,74,0.96,broken clouds
1295,Qandala,SO,11.472,49.8728,90.97,52,0,6.4,clear sky
1296,Carthage,TN,36.8611,10.3316,72.93,68,20,5.75,few clouds
1297,Deputatskiy,RU,69.3,139.9,27.32,94,100,6.69,light snow
1298,Morant Bay,JM,17.8815,-76.4093,77.7,79,61,2.84,broken clouds
1299,Nenjiang,CN,49.1833,125.2167,71.24,21,100,14.18,overcast clouds
1300,Tha Chang,TH,9.2642,99.1922,94.23,64,100,6.71,overcast clouds
1301,Tretten,NO,61.3142,10.3007,42.08,66,82,2.62,broken clouds
1302,Atherton,GB,53.5237,-2.4935,54.75,94,77,1.01,broken clouds
1303,Kharan,PK,28.5833,65.4167,91.58,18,0,3.58,clear sky
1304,Bintulu,MY,3.1667,113.0333,80.47,75,100,5.48,overcast clouds
1305,Altamira,BR,-3.2033,-52.2064,77.22,76,46,4.5,scattered clouds
1306,Kingston,JM,17.997,-76.7936,77.23,83,76,1.99,broken clouds
1307,Whithorn,JM,18.2604,-78.0378,81.45,93,59,3.51,broken clouds
1308,Bedele,ET,8.456,36.353,60.13,91,91,1.59,overcast clouds
1309,Roldanillo,CO,4.4126,-76.1546,65.44,96,68,0.92,broken clouds
1310,Garzon,CO,2.1959,-75.6278,66.79,86,36,0.69,scattered clouds
1311,Brownwood,US,31.7093,-98.9912,81.72,62,5,9.1,clear sky
1312,Kharovsk,RU,59.9642,40.1912,48.88,88,100,4.21,overcast clouds
1313,Ambovombe,MG,-25.1667,46.0833,76.3,46,0,8.46,clear sky
1314,Vodstroy,RU,48.8416,44.5579,61.09,94,75,6.71,broken clouds
1315,Antalaha,MG,-14.9003,50.2788,75.09,63,26,9.98,scattered clouds
1316,Jian,CN,27.1172,114.9793,89.78,30,50,9.06,scattered clouds
1317,Pakxan,LA,18.3778,103.6601,88.57,59,100,4.65,overcast clouds
1318,Wucheng,CN,29.6008,118.175,77.38,50,97,5.06,overcast clouds
1319,Dukat,RU,62.55,155.55,29.48,94,100,14.2,light snow
1320,Rio Casca,BR,-20.2261,-42.6508,67.89,93,95,1.66,overcast clouds
1321,Batticaloa,LK,7.7102,81.6924,86.52,64,6,8.28,clear sky
1322,Columbus,US,39.9612,-82.9988,67.62,87,54,0.0,broken clouds
1323,Dawlatabad,AF,36.4141,64.9053,86.09,14,0,3.24,clear sky
1324,Sambava,MG,-14.2667,50.1667,74.66,62,12,12.57,few clouds
1325,Tselinnoye,RU,53.0833,85.6667,68.77,33,8,5.91,clear sky
1326,Aktau,KZ,43.65,51.2,79.38,27,28,16.26,scattered clouds
1327,Staritsa,RU,56.5075,34.9354,48.09,85,58,5.06,broken clouds
1328,Tarauaca,BR,-8.1614,-70.7656,72.72,91,91,2.48,overcast clouds
1329,Hlobyne,UA,49.3878,33.2596,51.76,81,84,9.17,light rain
1330,Frontera,MX,26.9333,-101.45,81.32,62,10,1.01,clear sky
1331,Tokonou,GN,9.65,-9.7833,67.48,98,95,5.75,overcast clouds
1332,Manzil Salim,TN,35.8567,8.4765,66.6,57,45,3.67,scattered clouds
1333,Rawlins,US,41.7911,-107.2387,62.49,51,100,9.22,overcast clouds
1334,Raymond,US,43.9015,-70.4703,53.24,88,93,2.64,overcast clouds
1335,Moranbah,AU,-22.0016,148.0466,90.12,26,25,5.57,scattered clouds
1336,Dongsheng,CN,39.8161,109.9776,65.93,31,54,12.84,broken clouds
1337,San Fernando,PH,15.0286,120.6898,82.53,81,95,6.38,light rain
1338,Turayf,SA,31.6725,38.6637,71.4,51,0,10.07,clear sky
1339,Peace River,CA,56.2501,-117.286,46.09,65,32,5.28,scattered clouds
1340,Itaituba,BR,-4.2761,-55.9836,80.83,38,97,1.63,overcast clouds
1341,Karatau,KZ,43.1667,70.4667,77.47,21,0,6.85,clear sky
1342,Beausejour,CA,50.0622,-96.5167,54.81,69,45,16.15,scattered clouds
1343,Puerto Leguizamo,CO,-0.1934,-74.7819,71.67,96,100,1.23,overcast clouds
1344,Machali,CL,-34.1833,-70.6667,42.24,86,96,1.36,overcast clouds
1345,Awbari,LY,26.5921,12.7805,84.72,15,0,2.39,clear sky
1346,Cavalcante,BR,-13.7975,-47.4583,72.88,64,54,2.53,broken clouds
1347,Pa Sang,TH,18.5262,98.9394,88.86,64,92,0.78,overcast clouds
1348,Puqi,CN,29.7167,113.8833,70.77,46,100,5.95,overcast clouds
1349,Bonavista,CA,48.6499,-53.1147,49.08,74,0,1.01,clear sky
1350,Esso,RU,55.9333,158.7,43.45,77,73,12.64,broken clouds
1351,Zhanakorgan,KZ,43.9098,67.2495,87.93,13,0,5.01,clear sky
1352,Mahanje,TZ,-9.9333,35.3333,71.47,55,18,7.78,few clouds
1353,Lakes Entrance,AU,-37.8811,147.981,60.66,65,100,7.36,overcast clouds
1354,Nara,JP,34.6851,135.8049,77.5,32,79,8.14,broken clouds
1355,Miami,US,25.7743,-80.1937,83.01,83,58,3.0,broken clouds
1356,Karaton,ID,-6.3424,106.1045,86.38,61,95,1.74,overcast clouds
1357,Bhasawar,IN,27.0333,77.0333,91.42,49,42,8.14,scattered clouds
1358,Derzhavinsk,KZ,51.1,66.3167,73.89,20,0,9.51,clear sky
1359,Doha,QA,25.2867,51.5333,94.98,63,0,10.36,clear sky
1360,Tanggu,CN,39.0211,117.6469,78.76,33,4,11.97,clear sky
1361,Karoi,ZW,-16.8099,29.6925,76.98,25,10,11.12,clear sky
1362,Bhindar,IN,24.5,74.1833,88.05,48,8,4.94,clear sky
1363,Waw,SS,7.7029,27.9953,78.01,81,68,1.63,broken clouds
1364,Salani,IN,29.957,79.7127,81.61,55,91,4.27,overcast clouds
1365,Artigas,UY,-30.4,-56.4667,55.67,95,67,8.03,broken clouds
1366,Blagoveshchensk,RU,50.2667,127.5333,57.81,51,40,11.18,scattered clouds
1367,Rorvik,NO,64.8621,11.2373,46.51,87,75,8.05,light rain
1368,Saint-Leu,RE,-21.15,55.2833,74.26,72,56,7.09,broken clouds
1369,Kosh-Agach,RU,50.0,88.6667,57.72,34,7,2.42,clear sky
1370,Sao Luiz Gonzaga,BR,-28.4083,-54.9608,55.8,93,37,7.23,scattered clouds
1371,Bowling Green,US,36.9903,-86.4436,74.14,95,0,4.88,clear sky
1372,Mikun,RU,62.3547,50.0771,47.28,93,97,8.61,overcast clouds
1373,Carballo,ES,43.213,-8.691,58.77,83,0,3.96,clear sky
1374,Karakol,KG,42.4907,78.3936,70.61,29,66,7.36,broken clouds
1375,Annapolis,US,38.9785,-76.4922,70.21,86,20,1.99,few clouds
1376,Calvinia,ZA,-31.4707,19.776,50.52,58,0,7.31,clear sky
1377,Ecija,ES,37.5422,-5.0826,69.58,81,32,3.56,scattered clouds
1378,Moryakovskiy Zaton,RU,56.6956,84.6467,60.12,58,90,8.16,overcast clouds
1379,Ushtobe,KZ,45.2514,77.9838,84.56,16,2,11.92,clear sky
1380,Debre Tabor,ET,11.85,38.0167,57.79,74,65,2.82,broken clouds
1381,Labuhan,ID,-6.8844,112.2051,84.97,64,100,11.52,light rain
1382,Saraland,US,30.8207,-88.0706,78.31,80,11,4.16,few clouds
1383,Poya,NC,-21.35,165.15,77.83,71,7,9.51,clear sky
1384,Payo,ID,-3.7508,103.6372,91.51,45,64,3.56,broken clouds
1385,Bratsk,RU,56.1325,101.6142,36.09,63,90,16.35,overcast clouds
1386,Ejutla De Crespo,MX,16.5667,-96.7333,63.97,86,90,3.67,overcast clouds
1387,Conde,BR,-7.2597,-34.9075,69.69,88,6,4.97,clear sky
1388,Berbera,SO,10.4396,45.0143,96.08,39,32,6.8,scattered clouds
1389,Labrea,BR,-7.2586,-64.7981,76.86,65,11,2.75,few clouds
1390,Lichuan,CN,30.3,108.85,55.26,97,100,1.92,overcast clouds
1391,Yagodnoye,RU,62.55,149.6667,34.23,96,100,3.56,overcast clouds
1392,Mapastepec,MX,15.4333,-92.9,75.85,93,100,2.66,overcast clouds
